cellId,flooded,permWater,clearPerc,eventId,dfoMainCause,dfoSeverity,elevationM,slopeDegrees,flowAccumulation,topographicWetnessIndex,landCoverClass,imperviousPct,distanceToWaterM,distanceToRoadM,femaSfha,relativeElevationZ
cell-027-011,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,4.151660442352295,0.9855838418006897,221.0,9.007091460015024,24,93,258.41637281887233,0.0,True,-0.615
cell-027-012,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,10.507584571838379,4.564668655395508,10.0,4.807648329332301,22,41,177.33197465836767,0.0,True,-0.206
cell-027-013,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,0.6894486546516418,0.5241553783416748,2.0,5.0541436372161375,21,5,92.14325316095378,0.0,True,-0.838
cell-027-014,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,0.4212023615837097,0.20406927168369293,1.0,4.993653124809904,21,7,13.7475085046608,0.0,True,-0.855
cell-027-015,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,1.0098984241485596,1.2155495882034302,1.0,4.15989079021313,21,10,0.0,0.0,True,-0.817
cell-027-016,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,1.2902982234954834,0.8681641221046448,10.0,6.080654276333199,21,8,0.0,0.0,True,-0.799
cell-027-017,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,0.9333869218826294,1.698701024055481,14.0,5.935547667051585,21,6,72.04309188892398,0.0,True,-0.822
cell-027-018,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,5.2523956298828125,3.0079503059387207,3.0,4.158132704068343,21,11,131.14045325905914,0.0,True,-0.544
cell-027-019,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,0.5031130909919739,2.868302345275879,1.0,3.504839740458996,21,18,115.36458752956243,0.0,True,-0.85
cell-027-020,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,5.064991474151611,7.508659839630127,4.0,3.562731328279716,22,26,119.48670060889648,0.0,True,-0.556
cell-027-021,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,4.749478816986084,3.5452497005462646,5.0,4.423468711366705,21,1,132.02790434225327,0.0,True,-0.576
cell-027-022,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,4.557679653167725,0.7149219512939453,1.0,4.4883481175838424,22,20,177.60998758039818,0.0,True,-0.589
cell-027-023,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,7.174514293670654,0.3459901809692383,1.0,4.8258952943183555,21,8,255.94665774161345,0.0,False,-0.42
cell-027-024,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,6.340491771697998,1.6729182004928589,4.0,4.848357550348896,21,17,302.07356337960846,0.0,False,-0.474
cell-027-025,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,6.118669509887695,2.270667552947998,8.0,5.1999535839673845,21,7,351.1422894993236,0.0,False,-0.488
cell-027-026,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,9.634721755981445,1.3272573947906494,1.0,4.099281997226274,21,2,389.0826539838321,0.0,False,-0.262
cell-027-027,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,4.854504108428955,0.20071183145046234,14.0,7.012886413709937,21,14,295.6293706406671,0.0,False,-0.57
cell-027-028,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,7.249205589294434,6.095335483551025,2.0,3.246017259373467,21,5,196.2934578336401,0.0,False,-0.415
cell-027-029,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,4.417531967163086,1.4879021644592285,1.0,4.018088513330541,22,29,97.52992223124663,0.0,True,-0.598
cell-028-009,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,13.160747528076172,4.3802571296691895,1.0,3.139611956795424,23,57,388.96959401948834,0.0,False,-0.035
cell-028-010,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,4.502608299255371,2.488079071044922,6.0,4.874872173126272,23,70,363.1973950403965,0.0,False,-0.592
cell-028-011,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,7.1362152099609375,6.403446674346924,3.0,3.48815426117171,23,77,314.1270885894774,0.0,False,-0.423
cell-028-012,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,11.510743141174316,10.476712226867676,2.0,2.733785212464514,23,70,214.18135425876386,0.0,False,-0.141
cell-028-013,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,6.530858039855957,14.587444305419922,3.0,2.694715113408003,21,4,114.3305612622226,0.0,True,-0.462
cell-028-014,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,0.4592665135860443,0.7530015110969543,38.0,7.429619698155042,21,4,16.410422448906246,0.0,True,-0.853
cell-028-015,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,0.5834531784057617,0.4420948922634125,5.0,5.8250373180418,21,7,7.066253741093894,0.0,True,-0.845
cell-028-016,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,0.9523552656173706,2.3239150047302246,5.0,4.775914564863173,21,7,0.0,0.0,True,-0.821
cell-028-017,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,3.8917598724365234,8.79691219329834,4.0,3.4127457789977576,21,12,6.0839581416816255,0.0,True,-0.632
cell-028-018,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,5.512720584869385,4.652564525604248,1.0,3.0858592708814196,21,9,61.284411275764576,0.0,True,-0.527
cell-028-019,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,0.3129432499408722,0.5130571126937866,3.0,5.351993696665075,21,7,15.364587529562412,0.0,True,-0.862
cell-028-020,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,0.18425188958644867,0.08977601677179337,1.0,5.152755879223787,21,6,29.72929769568145,0.0,True,-0.87
cell-028-021,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,6.8516058921813965,2.5648038387298584,2.0,4.002783223007451,22,40,36.883541262610485,0.0,True,-0.441
cell-028-022,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,7.083876132965088,1.0281176567077637,4.0,5.186920414914734,21,7,122.52530658516675,0.0,False,-0.426
cell-028-023,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,6.999573707580566,1.0751692056655884,80.0,7.942960031112202,21,9,220.16199901439913,0.0,False,-0.432
cell-028-024,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,9.4295654296875,0.6896383762359619,1.0,4.508177765479509,21,8,289.06603034163805,0.0,False,-0.275
cell-028-025,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,6.486140727996826,0.8291215300559998,1.0,4.403376502978024,21,17,285.34747336898,0.0,False,-0.465
cell-028-026,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,6.448667049407959,4.06213903427124,4.0,4.122537554459539,21,12,290.371859788972,0.0,False,-0.467
cell-028-027,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,4.437345027923584,0.47740665078163147,54.0,8.006412413023073,24,80,308.7079640032181,0.0,False,-0.597
cell-028-028,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,4.331405162811279,1.2496460676193237,2.0,4.546464354697556,22,26,215.18328028611796,0.0,True,-0.603
cell-028-029,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,3.797606945037842,1.1976467370986938,3.0,4.863101735501751,23,55,116.55229429202154,0.0,True,-0.638
cell-029-008,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,11.365418434143066,4.80877685546875,3.0,3.7494088285189084,22,33,522.2193032491058,0.0,False,-0.15
cell-029-009,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,7.344628810882568,6.787115097045898,8.0,4.245053499913273,21,7,483.04037448066987,0.0,False,-0.409
cell-029-010,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,4.635424613952637,0.508513331413269,3.0,5.35618672026245,23,69,415.6170510805677,0.0,False,-0.584
cell-029-011,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,8.928596496582031,6.992781162261963,17.0,4.910362722680785,23,60,315.61705108056776,0.0,False,-0.307
cell-029-012,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,12.41387939453125,4.869731903076172,5.0,4.143554740483417,24,93,215.61705108056776,0.0,False,-0.083
cell-029-013,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,17.787437438964844,1.7420331239700317,1.0,3.9017363874266775,23,54,115.61705108056776,0.0,False,0.263
cell-029-014,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,8.95361328125,6.166006565093994,2.0,3.2353905761483275,23,59,15.617051080567762,0.0,True,-0.306
cell-029-015,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,1.086492657661438,0.8007087707519531,160.0,8.812109886523203,22,45,0.0,0.0,True,-0.812
cell-029-016,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,2.816333293914795,1.9887497425079346,1.0,3.800388135637567,22,21,0.0,0.0,True,-0.701
cell-029-017,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,0.6418760418891907,0.2170030176639557,1.0,4.977144762719346,21,6,0.0,0.0,True,-0.841
cell-029-018,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,2.1598644256591797,1.9428915977478027,1.0,3.818467626885511,21,6,54.91037889127619,2.7089181000429723,True,-0.743
cell-029-019,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,3.6186227798461914,11.222949981689453,2.0,2.6668044596672926,22,34,0.0,0.0,True,-0.649
cell-029-020,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,-0.02185271494090557,0.3043321967124939,6.0,6.125051512268302,22,34,0.0,0.0,True,-0.884
cell-029-021,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,6.057257652282715,3.8900489807128906,23.0,5.729117264759313,22,37,16.480143057648093,0.0,True,-0.492
cell-029-022,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,7.483036518096924,0.8331155180931091,3.0,5.093678650318813,21,16,116.48014305764809,0.0,False,-0.4
cell-029-023,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,8.184603691101074,2.782790184020996,8.0,5.034124363470325,21,11,216.4801430576481,0.0,False,-0.355
cell-029-024,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,8.605386734008789,1.3994638919830322,20.0,6.413346274549122,21,11,191.02270865966906,0.0,False,-0.328
cell-029-025,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,5.920309066772461,1.4543476104736328,2.0,4.4399776204420425,21,15,185.34747336898,0.0,False,-0.501
cell-029-026,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,3.769897222518921,2.3612682819366455,12.0,5.536276842697738,21,5,192.9930627859728,0.0,True,-0.64
cell-029-027,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,4.398542881011963,0.8568829298019409,6.0,5.636529395789029,22,48,209.08182836532592,0.0,True,-0.599
cell-029-028,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,4.387545108795166,0.5653284192085266,1.0,4.611834183603707,23,65,219.56856560233922,0.0,True,-0.6
cell-029-029,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,4.338742256164551,1.3506096601486206,2.0,4.4925277351673705,22,37,150.1374417154655,0.0,True,-0.603
cell-030-008,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,8.707225799560547,3.017810821533203,2.0,3.867695257578357,21,17,459.3952323357919,0.0,False,-0.322
cell-030-009,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,7.872915744781494,7.6907429695129395,3.0,3.317034590996554,22,31,477.28707624148177,0.0,False,-0.375
cell-030-010,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,13.047213554382324,10.223783493041992,2.0,2.757466469608849,21,10,416.01128127699087,0.0,False,-0.042
cell-030-011,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,11.174397468566895,1.2215203046798706,6.0,5.409319767863065,23,79,316.13600860011195,0.0,False,-0.163
cell-030-012,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,10.7508544921875,1.6203432083129883,2.0,4.361234611100474,23,50,216.37598230278823,0.0,False,-0.19
cell-030-013,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,9.221407890319824,1.324434757232666,3.0,4.793916393871404,24,94,117.02630260493993,0.0,False,-0.288
cell-030-014,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,10.866326332092285,11.648330688476562,2.0,2.630396056362171,23,54,21.364989383413135,0.0,False,-0.183
cell-030-015,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,6.8986077308654785,4.959784507751465,3.0,3.72159439892183,23,56,4.904303529299796,0.0,True,-0.438
cell-030-016,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,3.6488475799560547,7.231503486633301,38.0,5.652153544387543,22,22,32.88986560555091,0.0,True,-0.647
cell-030-017,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,1.7252082824707031,1.1483843326568604,14.0,6.213083528791128,21,13,57.917999585159116,0.0,True,-0.771
cell-030-018,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,2.7439751625061035,1.6904046535491943,17.0,6.121530508649683,22,20,79.81005191033272,0.0,True,-0.706
cell-030-019,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,5.313359260559082,7.467130184173584,2.0,3.0571191045016004,22,40,29.817250879595296,0.0,True,-0.54
cell-030-020,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,4.021484851837158,3.932922124862671,23.0,5.719525162576417,21,9,4.458331402391195,0.0,True,-0.623
cell-030-021,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,9.026261329650879,1.789085030555725,5.0,4.980213337414367,22,23,29.455069040530436,0.0,False,-0.301
cell-030-022,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,7.031579494476318,1.0974047183990479,4.0,5.144543859399047,22,21,124.1139115950072,0.0,False,-0.429
cell-030-023,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,9.841764450073242,0.8277562856674194,1.0,4.404350850975903,22,22,150.82197726827854,0.0,False,-0.248
cell-030-024,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,8.109180450439453,1.5283175706863403,1.0,3.998657154820974,21,15,97.05761458989606,0.0,False,-0.36
cell-030-025,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,5.418310165405273,1.1006633043289185,1.0,4.226303624726195,22,27,85.34747336897999,0.0,True,-0.533
cell-031-008,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,8.947277069091797,0.5037381649017334,5.0,5.766077373164704,22,42,361.41772817185955,0.0,False,-0.306
cell-031-009,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,14.42638111114502,3.822507858276367,3.0,3.9526561834310145,22,31,381.21484991194774,0.0,False,0.047
cell-031-010,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,14.794073104858398,4.079648017883301,2.0,3.6079280876936046,22,39,423.06857066701156,0.0,False,0.07
cell-031-011,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,14.498861312866211,5.017256259918213,2.0,3.4235231979091387,23,53,336.644285036412,0.0,False,0.051
cell-031-012,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,9.505526542663574,0.5208784937858582,121.0,8.762543847608471,23,50,244.7003712341735,0.0,False,-0.27
cell-031-013,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,8.846062660217285,2.0288634300231934,7.0,5.171130810265711,24,91,162.0283363639554,0.0,False,-0.313
cell-031-014,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,8.448824882507324,1.6110624074935913,3.0,4.6531595462765525,24,81,108.18716155221378,0.0,False,-0.338
cell-031-015,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,10.149459838867188,2.080101490020752,3.0,4.458463286491637,23,56,104.9043035292998,0.0,False,-0.229
cell-031-016,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,11.44326400756836,6.1590576171875,1.0,2.830965502707419,23,55,120.09127653138718,0.0,False,-0.145
cell-031-017,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,4.8459086418151855,7.613889694213867,1.0,2.6333469993705756,21,12,157.91799958515912,0.0,True,-0.57
cell-031-018,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,12.425352096557617,3.0023155212402344,3.0,4.159710618932995,21,6,162.0753004933898,0.0,False,-0.082
cell-031-019,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,7.702696323394775,0.6850154399871826,107.0,8.500830424106057,22,45,112.98559441825581,0.0,False,-0.386
cell-031-020,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,10.299116134643555,1.2161412239074707,12.0,6.031362061562449,21,8,104.4583314023912,0.0,False,-0.219
cell-031-021,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,7.618805408477783,3.2534189224243164,31.0,6.171129948697764,21,4,115.90279649912304,0.0,False,-0.392
cell-031-022,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,7.958293914794922,2.754065990447998,3.0,4.2318052413003215,22,26,169.9222667729183,0.0,False,-0.37
cell-031-023,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,9.2440767288208,2.079922914505005,3.0,4.458530684146755,22,28,105.73230428347728,0.0,False,-0.287
cell-031-024,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,6.499700546264648,1.6971287727355957,1.0,3.9213374963746377,22,22,9.542999962571148,0.0,True,-0.464
cell-031-025,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,3.2164862155914307,2.283766984939575,170.0,8.139791137550823,22,32,0.0,0.0,True,-0.675
cell-032-007,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,13.455775260925293,1.284690499305725,3.0,4.815094136025182,24,88,251.98978430951126,0.0,False,-0.016
cell-032-008,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,14.119776725769043,11.227117538452148,2.0,2.6664418299135475,22,36,263.0291176786257,0.0,False,0.027
cell-032-009,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,15.429713249206543,4.486673355102539,1.0,3.1182652571163705,22,41,287.8308017562325,0.0,False,0.111
cell-032-010,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,11.758319854736328,3.045423746109009,9.0,5.063992029619379,22,44,338.5175967589445,0.0,False,-0.125
cell-032-011,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,10.63077163696289,1.1545372009277344,2.0,4.6000764513438686,22,36,381.90179055275013,0.0,False,-0.198
cell-032-012,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,9.851164817810059,1.145305871963501,3.0,4.893118239800659,24,84,303.3549988923009,0.0,False,-0.248
cell-032-013,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,9.488676071166992,1.6974799633026123,5.0,5.019794972785199,23,58,240.29430929037852,0.0,False,-0.271
cell-032-014,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,10.437271118164062,0.7849407196044922,2.0,4.8408648249842825,24,88,206.6042657608617,0.0,False,-0.21
cell-032-015,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,12.24633502960205,2.8354837894439697,1.0,3.5144393876910187,24,92,204.9043035292998,0.0,False,-0.094
cell-032-016,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,11.986513137817383,3.0559616088867188,2.0,3.8571052629841636,22,21,217.70513270361334,0.0,False,-0.11
cell-032-017,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,11.211663246154785,5.5450615882873535,2.0,3.3327645135079647,21,5,251.85098403193382,0.0,False,-0.16
cell-032-018,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,11.889457702636719,2.7277727127075195,2.0,3.9520707669806168,21,16,237.50674822544542,0.0,False,-0.117
cell-032-019,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,16.163084030151367,3.2924845218658447,1.0,3.3883596624423604,22,24,209.30941400294665,0.0,False,0.159
cell-032-020,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,11.353809356689453,4.031476020812988,5.0,4.311519997856404,21,12,203.67791680830558,0.0,False,-0.151
cell-032-021,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,7.786248207092285,1.0923622846603394,1.0,4.231277341502363,22,33,129.00249885383423,0.0,False,-0.381
cell-032-022,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,6.492459774017334,3.325462579727173,1.0,3.3798439909645377,22,24,105.51654873602092,0.0,False,-0.464
cell-032-023,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,5.247987747192383,2.9383485317230225,6.0,4.737414926914138,22,43,65.78661854776297,0.0,True,-0.544
cell-032-024,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,3.4379563331604004,0.8378122448921204,5.0,5.495808401068432,23,50,5.441256604040973,0.0,True,-0.661
cell-032-025,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,2.086081027984619,1.6590240001678467,10.0,5.643024561513385,23,75,0.0,0.0,True,-0.748
cell-033-007,0,0,1.0,DFO_3625_From_20100310_to_20100324,Heavy Rain Snowmelt Dam B,1,14.742402076721191,2.8356308937072754,1.0,3.5143962088010587,22,27,152.10602627974004,0.0,False,0.067
